BW,img_resolution,gpu_power,av_end2end_delay,av_gpu_delay,av_num_obj,AP1,powermeter_av,rapl_av,clocksp_av
0.4444444444444445,0.9387755102040816,0.1967871485943775,0.11075626524728321,0.5939987752602572,0.07692307692307693,0.43999999999999995,0.13302850610845182,0.12349959989330486,0.6418209104552277
0.4444444444444445,0.12244897959183665,0.285140562248996,0.00711909514304724,0.11083894672382119,0.0,0.41999999999999993,0.5178966921483176,0.03280874899973325,0.41370685342671343
0.11111111111111112,0.8979591836734693,0.21686746987951808,0.42151253049456644,0.5070422535211269,0.5384615384615385,0.28,0.8844752446952919,0.7145905574819951,0.5077538769384693
0.4444444444444445,0.5918367346938773,0.6987951807228915,0.025327123530716346,0.6350275566442131,0.6153846153846154,0.8799999999999999,0.31863970850896617,0.6875166711122966,0.13906953476738382
1.0,0.40816326530612224,0.0,0.044954535373697056,0.12594407021841192,0.23076923076923078,0.10000000000000009,0.17510895191826822,0.9382502000533475,0.8359179589794898
1.0,0.2857142857142856,0.8795180722891566,0.14271457085828343,0.9408042457644418,0.38461538461538464,0.1399999999999999,0.7578052439808531,0.49999999999999994,0.2756378189094548
0.11111111111111112,0.5918367346938773,0.24899598393574293,0.09201596806387227,0.25719534598897736,0.4615384615384616,0.56,0.5278273915839109,0.016671112296612417,0.13406703351675842
0.4444444444444445,0.7959183673469385,0.08433734939759038,0.0511643379906853,0.8273116962645438,0.6923076923076923,0.28,0.4667428734728871,0.43584955988263535,0.751375687843922
0.11111111111111112,0.510204081632653,0.7911646586345381,0.06356176535817255,0.6084915288834456,0.8461538461538463,0.6200000000000001,0.16896477816675004,0.5696185649506535,0.9204602301150575
1.0,0.22448979591836715,0.33333333333333337,0.05291638944333556,0.3590528679322311,0.7692307692307694,0.3799999999999999,0.18432521254554549,0.13243531608428913,0.1500750375187594
0.11111111111111112,0.06122448979591821,0.7991967871485943,0.21235307163450878,0.6854460093896715,0.23076923076923078,0.32000000000000006,0.6367078659712796,0.4722592691384368,0.3801900950475239
0.11111111111111112,0.5714285714285712,0.8273092369477911,0.05455755156353959,0.8324147785262298,0.5384615384615385,0.98,0.4478816889333429,0.3279541210989597,0.0830415207603803
0.0,0.6122448979591835,0.7469879518072289,0.10396983810157465,0.00510308226168606,0.8461538461538463,0.19999999999999996,0.08016003429306279,0.05681515070685515,0.10455227613806906
1.0,0.5510204081632653,0.18875502008032127,0.0630294965624307,0.4698918146560523,0.15384615384615385,0.78,0.36236336357790955,0.534542544678581,0.46573286643321654
0.0,0.36734693877551017,0.4257028112449799,0.12330893768019519,0.559297815880792,0.7692307692307694,0.48,0.2879902836322069,0.6743131501733794,0.03251625812906456
0.11111111111111112,0.8775510204081631,0.5381526104417671,0.5003770237303172,0.6001224739742805,0.3076923076923077,0.94,0.035150389369150534,0.5298746332355293,0.39669834917458724
0.4444444444444445,0.7755102040816324,0.6827309236947791,0.10873807939676204,0.4117166768728312,1.0000000000000002,0.26,0.5487604486675717,0.3761002934115764,0.06453226613306651
0.11111111111111112,0.22448979591836715,0.2570281124497992,0.05273896651142161,0.015513370075525619,0.0,0.8799999999999999,0.5331142387654498,0.46652440650840216,0.6918459229614808
0.0,0.30612244897959173,0.5903614457831325,0.12324240408072745,0.5797101449275363,0.4615384615384616,0.10000000000000009,0.31756805029649215,0.3279541210989597,0.567783891945973
1.0,0.06122448979591821,0.2730923694779116,0.07624750499001998,0.8454786691161461,1.0000000000000002,0.96,0.050296492105451174,0.6323019471859161,0.976488244122061
1.0,0.7551020408163263,0.8152610441767069,0.09363495231758705,0.8673198611961624,0.8461538461538463,0.8999999999999999,0.4208759019789956,0.8126166977860763,0.2316158079039521
0.11111111111111112,0.8367346938775508,0.2730923694779116,0.07467287646928367,0.15390896101245152,0.9230769230769231,0.8,0.7393727227262986,0.548946385702854,0.7058529264632316
0.4444444444444445,0.08163265306122436,0.4257028112449799,0.048591705477933025,0.5276587058583384,1.0000000000000002,0.1200000000000001,0.4714581696077732,0.12029874633235527,0.6673336668334167
0.4444444444444445,0.7551020408163263,0.3775100401606426,0.1847194499889111,0.37191263523167994,0.6923076923076923,0.56,0.32535543330713734,0.2459322485996266,0.5277638819409705
0.0,0.04081632653061207,0.7590361445783133,0.16407185628742518,0.8826291079812206,0.3076923076923077,0.6599999999999999,0.8473244266628565,0.5376100293411576,0.6803401700850424
0.4444444444444445,0.46938775510204067,0.39357429718875503,0.13858948769128412,0.11492141253317001,0.9230769230769231,0.28,0.9467743087804531,0.8466257668711656,0.38119059529764887
0.11111111111111112,0.40816326530612224,0.11244979919678713,0.010467952982923042,0.30577668912022865,0.0,0.96,0.9435593341430307,0.8426246999199787,0.47823911955977993
1.0,0.08163265306122436,0.02409638554216867,0.04865823907740076,0.22351500306184938,1.0000000000000002,0.56,0.7296563549332001,0.8412910109362497,0.7073536768384192
0.0,0.693877551020408,0.751004016064257,0.032313151474828126,0.14656052255562357,1.0000000000000002,0.26,0.044509537758091036,0.12763403574286475,0.2951475737868936
1.0,0.8979591836734693,0.6224899598393574,0.336482590374806,0.18003674219228413,0.15384615384615385,0.76,0.688790455097521,0.721525740197386,0.6813406703351677
1.0,0.4897959183673468,0.9477911646586344,0.030893768019516526,0.9430496019595836,0.07692307692307693,0.19999999999999996,0.5105379724226621,0.06268338223526271,0.7318659329664832
0.11111111111111112,0.18367346938775508,0.2570281124497992,0.12911953870037704,0.8385384772402532,0.4615384615384616,0.3400000000000001,0.7137958133885834,0.3532942117898106,0.8014007003501751
1.0,0.2448979591836733,0.646586345381526,0.2441561321800843,0.4482547458665034,0.0,0.7,0.1978281060227192,0.8638303547612696,0.09704852426213106
0.4444444444444445,0.5510204081632653,0.11244979919678713,0.025548902195608784,0.4905082669932639,0.6153846153846154,0.7,0.3274273058512539,0.8068818351560416,0.3861930965482743
0.0,0.16326530612244894,0.6827309236947791,0.03530716345087603,0.40232700551132883,0.5384615384615385,0.28,0.4197327998856898,0.05201387036543077,0.6003001500750376
0.11111111111111112,0.6326530612244896,0.4257028112449799,0.28425371479263695,0.3292508675239845,0.23076923076923078,0.94,0.36122026148460384,0.3451587089890637,0.9059529764882441
1.0,0.9387755102040816,0.2048192771084337,0.004612996229762697,0.638701775872627,0.5384615384615385,0.78,0.4845323997999572,0.531875166711123,0.06503251625812911
0.11111111111111112,0.12244897959183665,0.9277108433734939,0.2561100022177867,0.6431924882629109,0.9230769230769231,0.30000000000000004,0.3869400585839824,0.3555614830621499,0.6953476738369184
0.0,0.12244897959183665,0.3293172690763052,0.10663118208028388,0.0022453561951418684,0.4615384615384616,0.8799999999999999,0.43766521397442315,0.14670578821018937,0.2221110555277639
0.0,0.5714285714285712,0.642570281124498,0.001685517853182524,0.46070626658501734,0.8461538461538463,0.45999999999999996,0.029291991140958776,0.24899973326220326,0.011005502751375795
0.11111111111111112,0.12244897959183665,0.7309236947791165,0.039121756487025955,0.9214125331700347,0.8461538461538463,0.72,0.1201686075587626,0.8458255534809282,0.45572786393196596
0.0,0.857142857142857,0.11244979919678713,0.023730317143490796,0.769748928352725,0.6923076923076923,0.5800000000000001,0.3286418518253912,0.9570552147239264,0.45272636318159076
0.11111111111111112,0.8775510204081631,0.41767068273092367,0.22208915502328677,0.10696060420493977,0.8461538461538463,0.94,0.8381081660355791,0.5986929847959455,0.5437718859429714
0.11111111111111112,0.9387755102040816,0.2048192771084337,0.007584830339321358,0.07083078179220251,0.8461538461538463,0.08000000000000007,0.1201686075587626,0.7930114697252599,0.47873936968484254
0.11111111111111112,0.346938775510204,0.17670682730923695,0.3890441339543136,0.04021228822208614,0.15384615384615385,0.94,0.5898406801457455,0.37236596425713525,0.6578289144572287
0.11111111111111112,0.7551020408163263,0.2289156626506024,0.13637170104235974,0.8179220249030414,0.6923076923076923,0.72,0.17475173251411016,0.17177914110429446,0.03901950975487756
0.4444444444444445,0.36734693877551017,0.5100401606425703,0.04187181193169217,0.9267197387221882,1.0000000000000002,0.19999999999999996,0.8323212116882189,0.6881835156041611,0.7648824412206103
0.0,0.9183673469387754,0.6827309236947791,0.05799512086937237,0.23739538681363545,0.9230769230769231,0.19999999999999996,0.5976280631563907,0.89650573486263,0.885942971485743
0.4444444444444445,0.8163265306122447,0.24497991967871482,0.08440895985806167,0.5835884874464177,0.6153846153846154,0.15999999999999992,0.37200828749017656,0.04974659909309148,0.4207103551775888
0.0,0.36734693877551017,0.41767068273092367,0.005012197826569084,0.8156766687078996,0.5384615384615385,0.54,0.05301135957705225,0.5393438250200053,0.8224112056028015
0.0,0.6530612244897958,0.9879518072289156,0.18602794411177645,0.9497856705450092,0.15384615384615385,0.7,0.1813960134314496,0.4918644971992531,0.8564282141070536
0.11111111111111112,0.16326530612244894,0.4899598393574297,0.10991350632069197,0.6956521739130436,0.07692307692307693,0.19999999999999996,0.8621847538758306,0.6863163510269406,0.6093046523261632
0.4444444444444445,0.020408163265305923,0.8112449799196787,0.05021068973164782,0.4043682384160033,0.15384615384615385,0.8600000000000001,0.5825534043009217,0.2564683915710856,0.7998999499749875
1.0,0.7959183673469385,0.05622489959839358,0.2331559104014194,0.4756072667891406,0.38461538461538464,0.7,0.34221618918339647,0.3478260869565217,0.19859929964982492
0.0,0.6530612244897958,0.4698795180722891,0.08361055666444889,0.3263931414574403,0.23076923076923078,0.8999999999999999,0.3995856254911767,0.9761269671912509,0.5537768884442222
0.4444444444444445,0.2448979591836733,0.016064257028112455,0.025659791528055004,0.2741375790977751,0.15384615384615385,0.32000000000000006,0.4838894048724728,0.3550280074686583,0.7823911955977989
0.11111111111111112,0.9183673469387754,0.5220883534136546,0.04260368152583722,0.5703204735660339,0.8461538461538463,0.52,0.8421090233621491,0.1367031208322219,0.09754877438719367
0.0,0.8979591836734693,0.3132530120481928,0.13084941228653804,0.32802612778117984,0.8461538461538463,0.8999999999999999,0.3509323426448525,0.8722325953587624,0.31165582791395696
1.0,0.8979591836734693,0.020080321285140562,0.06604568640496786,0.07450500102061647,0.15384615384615385,0.56,0.31763949417732373,0.038810349426513735,0.5627813906953476
0.0,0.6326530612244896,0.42971887550200805,0.010933688179197161,0.4092671973872219,0.3076923076923077,0.15999999999999992,0.6796456383510754,0.3232862096559082,0.9859929964982492
0.0,0.4897959183673468,0.3373493975903614,0.04408959858061655,0.9361094100836905,0.9230769230769231,0.48,0.9104808173179969,0.7292611363030141,0.19059529764882455
0.0,0.9795918367346936,0.15261044176706826,0.03685961410512309,0.16268626250255155,0.4615384615384616,0.21999999999999997,0.38672572694148755,0.36156308348893035,0.4987493746873437
0.4444444444444445,0.8979591836734693,0.6546184738955823,0.01725438012863163,0.433761992243315,0.5384615384615385,0.06000000000000005,0.601771808244624,0.22325953587623365,0.8629314657328664
0.11111111111111112,0.04081632653061207,0.9518072289156626,0.014482146817476161,0.9814247805674627,0.9230769230769231,0.3799999999999999,0.515824819604201,0.7156575086689783,0.31315657828914456
0.11111111111111112,0.020408163265305923,0.5381526104417671,0.09705034375693058,0.8540518473157788,0.6153846153846154,0.8999999999999999,0.4898906908623277,0.7651373699653241,0.46723361680840414
0.11111111111111112,0.7755102040816324,0.9598393574297189,0.008738079396762032,0.10104102878138396,0.4615384615384616,0.32000000000000006,0.21140244338072448,0.21779141104294475,0.7308654327163582
0.4444444444444445,0.6122448979591835,0.2650602409638554,0.10381459303614994,0.5052051439069198,0.23076923076923078,0.5800000000000001,0.40322926341358867,0.24899973326220326,0.856928464232116
0.4444444444444445,0.08163265306122436,0.8674698795180723,0.08733643823464184,0.6240048989589712,0.15384615384615385,0.5800000000000001,0.8713295706222762,0.9106428380901574,0.4852426213106553
1.0,0.9183673469387754,0.9718875502008032,0.10230649811488136,0.27107572974076344,0.0,0.52,0.5611916839322713,0.7874099759935984,0.38219109554777386
0.4444444444444445,0.9183673469387754,0.0963855421686747,0.2795741849634065,0.09879567258624208,0.7692307692307694,0.3400000000000001,0.22183324998213907,0.03400906908508934,0.6753376688344173
0.11111111111111112,0.12244897959183665,0.47791164658634533,0.34890219560878244,0.5921616656460502,0.5384615384615385,0.5800000000000001,0.23119239837107955,0.001200320085356088,0.9514757378689345
0.11111111111111112,0.6122448979591835,0.5381526104417671,0.02699046351740963,0.14309042661767707,0.4615384615384616,0.15999999999999992,0.03150675144673859,0.6126967191251,0.14057028514257142
0.11111111111111112,0.6326530612244896,0.21285140562248997,0.07043690396983811,0.15635844049806083,0.7692307692307694,0.8600000000000001,0.9224833892977067,0.7007201920512136,0.7953976988494247
1.0,0.8775510204081631,0.16867469879518074,0.1359946773120426,0.702796489079404,0.5384615384615385,0.3600000000000001,0.6597842394798886,0.4546545745532142,0.9184592296148073
1.0,0.7346938775510203,0.7349397590361445,0.07309824794854736,0.44805062257603595,0.7692307692307694,0.32000000000000006,0.5336857898121027,0.9635902907441984,0.38269134567283647
1.0,0.8775510204081631,0.41767068273092367,0.08649367930805058,0.0640947132067769,0.0,0.54,0.6687147245838395,0.3338223526273673,0.8289144572286142
0.4444444444444445,0.6734693877551019,0.39357429718875503,0.11126635617653582,0.5919575423555828,0.3076923076923077,0.72,0.448238908337501,0.9177113897039211,0.7653826913456729
0.0,0.6530612244897958,0.9196787148594378,0.21874029718341095,0.821800367421923,0.9230769230769231,0.8799999999999999,0.5732656997928128,0.9211789810616162,0.2186093046523263
0.0,0.08163265306122436,0.4538152610441767,0.0403637170104236,0.9614206981016534,0.9230769230769231,0.5800000000000001,0.17646638565406875,0.4702587356628433,0.9729864932466232
1.0,0.3265306122448979,0.4698795180722891,0.13945442448436463,0.5374566238007756,0.4615384615384616,0.3400000000000001,0.09402014717439452,0.6057615364097093,0.8789394697348674
0.0,0.6734693877551019,0.9196787148594378,0.037325349301397207,0.2378036333945703,0.8461538461538463,0.3799999999999999,0.5096806458526828,0.7208588957055213,0.38869434717358686
0.4444444444444445,0.5918367346938773,0.6867469879518072,0.059081836327345316,0.5511328842620944,0.6923076923076923,0.8200000000000001,0.02343359291276703,0.5658842357962124,0.5047523761880941
0.4444444444444445,0.04081632653061207,0.8875502008032129,0.23149257041472612,0.9377423964074302,0.7692307692307694,0.56,0.1983282131885404,0.009602560682848746,0.7898949474737369
0.4444444444444445,0.1428571428571428,0.8393574297188754,0.18361055666444892,0.12716880996121657,0.7692307692307694,0.3799999999999999,0.8555404729584912,0.6705788210189383,0.6098049024512255
0.0,0.22448979591836715,0.44979919678714864,0.017986249722776668,0.33639518269034496,0.6153846153846154,0.3799999999999999,0.7440880188611846,0.709389170445452,0.6988494247123562
0.11111111111111112,0.9591836734693875,0.11244979919678713,0.13701485917054781,0.1535007144315166,0.15384615384615385,0.7,0.5096806458526828,0.5458789010402774,0.2706353176588294
0.4444444444444445,0.7346938775510203,0.8473895582329317,0.16245287203371037,0.15942028985507245,0.6923076923076923,0.5,0.7498035293277132,0.5430781541744465,0.9549774887443723
0.11111111111111112,0.9387755102040816,0.1204819277108434,0.04025282767797738,0.8522147377015717,0.6923076923076923,0.5,0.2012574123026363,0.9150440117364631,0.31965982991495756
0.11111111111111112,0.1428571428571428,0.5502008032128514,0.2277666888445332,0.5564400898142479,0.23076923076923078,0.48,0.386439951418161,0.3758335556148306,0.4982491245622811
0.0,0.4897959183673468,0.30522088353413657,0.0053670436903969845,0.9093692590324557,0.38461538461538464,0.26,0.8339644209473459,0.6944518538276874,0.3141570785392698
1.0,0.5306122448979591,0.18473895582329317,0.4633621645597694,0.24943866095121456,0.6153846153846154,0.1399999999999999,0.5186825748374653,0.9146439050413442,0.7738869434717359
0.11111111111111112,0.26530612244897944,0.6947791164658634,0.08715901530272788,0.45274545825678714,0.6153846153846154,0.19999999999999996,0.5334714581696078,0.3083488930381435,0.4912456228114057
0.4444444444444445,0.9999999999999998,0.5622489959839357,0.0115103127079175,0.8326189018166973,0.3076923076923077,0.19999999999999996,0.94263056369222,0.9853294211789809,0.9489744872436219
0.11111111111111112,0.40816326530612224,0.19277108433734938,0.09567531603459749,0.877730149010002,0.7692307692307694,0.06000000000000005,0.07158676859326998,0.3915710856228327,0.18209104552276134
0.11111111111111112,0.18367346938775508,0.02409638554216867,0.02246617875360391,0.8912022861808533,1.0000000000000002,0.94,0.4741015931985426,0.45718858362229925,0.3771885942971487
1.0,0.7142857142857142,0.5301204819277109,0.11512530494566423,0.8616044090630741,0.3076923076923077,0.3999999999999999,0.3742230477959563,0.5594825286743133,0.4072036018009004
0.0,0.4285714285714284,0.24497991967871482,0.016722111332889776,0.9252908756889162,0.7692307692307694,0.19999999999999996,0.4868186039865686,0.9466524406508401,0.3556778389194597
1.0,0.30612244897959173,0.5783132530120482,0.11501441561321801,0.9467238211879976,0.4615384615384616,0.96,0.21976137743802246,0.2871432381968525,0.045522761380690335
0.11111111111111112,0.40816326530612224,0.8634538152610441,0.09458860057662453,0.41253317003470097,0.38461538461538464,0.0,0.3292848467528756,0.03894371832488662,0.042021010505252754
0.11111111111111112,0.46938775510204067,0.8473895582329317,0.18746950543357732,0.8307817922024904,0.4615384615384616,0.98,0.32921340287204404,0.9394505201387036,0.39619809904952485
0.4444444444444445,0.204081632653061,0.3694779116465864,0.04054113994233755,0.22698509899979588,1.0000000000000002,0.6599999999999999,0.2888476102021862,0.27100560149373165,0.23061530765382687
0.4444444444444445,0.22448979591836715,0.9638554216867469,0.030006653359946775,0.25821596244131456,0.6923076923076923,0.54,0.4150889476316354,0.3710322752734062,0.272136068034017
0.0,0.7755102040816324,0.14859437751004015,0.16385007762253273,0.5201061441110431,0.4615384615384616,0.7,0.9330570836607847,0.6744465190717523,0.5967983991995998
0.4444444444444445,0.693877551020408,0.8514056224899599,0.18154801508094923,0.4119208001632987,0.7692307692307694,0.28,0.7651639637065086,0.012536676447052544,0.4287143571785894
0.4444444444444445,0.4897959183673468,0.9357429718875502,0.04016411621202041,0.1302306593182282,0.6923076923076923,0.06000000000000005,0.21040222904908198,0.5124033075486796,0.5282641320660331
1.0,0.7755102040816324,0.642570281124498,0.04770459081836328,0.47234129414166154,0.8461538461538463,0.1200000000000001,0.769807815960563,0.9014403841024272,0.2781390695347674
0.0,0.1020408163265305,0.7791164658634537,0.04291417165668664,0.1249234537660747,0.8461538461538463,0.45999999999999996,0.2825605486890048,0.8870365430781542,0.2166083041520761
0.11111111111111112,0.7346938775510203,0.3373493975903614,0.22561543579507654,0.9171259440702184,0.5384615384615385,0.3400000000000001,0.9831392441237409,0.7216591090957589,0.862431215607804
0.4444444444444445,0.7959183673469385,0.4698795180722891,0.04098469727212243,0.8940600122473975,0.7692307692307694,0.54,0.4776737872401229,0.32648706321685783,0.32666333166583295
0.4444444444444445,0.3877551020408161,0.08032128514056228,0.11033488578398759,0.6623800775668504,0.07692307692307693,0.8999999999999999,0.38093877259412734,0.42357962123232856,0.4432216108054028
0.4444444444444445,0.7142857142857142,0.7429718875502008,0.1097804391217565,0.9930598081241069,0.0,0.6599999999999999,0.8807601628920485,0.9255801547079221,0.7448724362181092
0.0,0.9795918367346936,0.4056224899598394,0.054956753160345984,0.19881608491528882,0.38461538461538464,0.76,0.3777237979567051,0.47812750066684445,0.9264632316158079
0.0,0.12244897959183665,0.285140562248996,0.09673985362608117,0.6685037762808737,0.38461538461538464,0.98,0.4158748303207831,0.494665244065084,0.20460230115057532
0.4444444444444445,0.06122448979591821,0.7429718875502008,0.014792636948325572,0.8963053684425394,1.0000000000000002,0.96,0.08666142744873903,0.03961056281675113,0.9364682341170585
1.0,0.4489795918367345,0.34538152610441764,0.07207806609004215,0.0718513982445397,0.07692307692307693,0.30000000000000004,0.8811888261770381,0.25593491597759405,0.9249624812406203
0.0,0.26530612244897944,0.15261044176706826,0.043490796185406966,0.2931210451112472,1.0000000000000002,0.24,0.8585411159534186,0.5440117364630568,0.6333166583291645
0.0,0.5714285714285712,0.04417670682730923,0.24424484364604127,0.4382527046335987,0.6923076923076923,0.7,0.36343502179038367,0.09762603360896238,0.8834417208604302
0.11111111111111112,0.46938775510204067,0.7590361445783133,0.01281880683078288,0.17125944070218413,0.38461538461538464,0.3799999999999999,0.10166464242337644,0.5950920245398772,0.5137568784392197
0.11111111111111112,0.3877551020408161,0.9357429718875502,0.014482146817476161,0.8952847519902021,0.5384615384615385,0.6200000000000001,0.8122454811745374,0.619365164043745,0.3636818409204603
0.11111111111111112,0.5510204081632653,0.6265060240963856,0.04255932579285873,0.8044498877321903,0.0,0.1200000000000001,0.008216046295634785,0.8284875966924514,0.09804902451225628
0.4444444444444445,0.6734693877551019,0.4538152610441767,0.06970503437569306,0.12839354970402123,0.6153846153846154,0.3600000000000001,0.9706365649782097,0.24579887970125364,0.05002501250625313
0.4444444444444445,0.9999999999999998,0.967871485943775,0.0807274340208472,0.3919167176974893,0.0,0.78,0.44202329070515123,0.2558015470792211,0.5142571285642821
0.4444444444444445,0.8775510204081631,0.9116465863453814,0.023708139277001553,0.7975096958562972,0.6153846153846154,0.28,0.9997856683575054,0.27287276607095223,0.3651825912956479
1.0,0.7346938775510203,0.5582329317269076,0.1808161454868042,0.4933659930598081,0.7692307692307694,0.10000000000000009,0.07858826891476747,0.6947185916244332,0.6413206603301651
0.11111111111111112,0.857142857142857,0.3975903614457831,0.3980705256154359,0.6578893651765667,0.8461538461538463,0.52,0.25162534828891914,0.6276340357428647,0.12356178089044523
0.11111111111111112,0.5714285714285712,0.6586345381526104,0.041139942337547135,0.24372320881812612,0.6153846153846154,0.72,0.06444238051010931,0.11843158175513471,0.2676338169084542
0.4444444444444445,0.6734693877551019,0.9839357429718875,0.05287203371035707,0.5913451724841805,0.4615384615384616,0.06000000000000005,0.9457026505679788,0.5638837023206189,0.9409704852426213
0.4444444444444445,0.1020408163265305,0.5461847389558233,0.18844533155910403,0.5535823637477036,0.15384615384615385,0.040000000000000036,0.8956919339858541,0.9429181114963989,0.18209104552276134
1.0,0.9591836734693875,0.8393574297188754,0.041361721002439567,0.33170034700959383,0.23076923076923078,0.8200000000000001,0.8341073087090092,0.7591357695385437,0.46873436718359174
0.0,0.8163265306122447,0.9477911646586344,0.027079174983366604,0.5413349663196572,0.6923076923076923,0.8200000000000001,0.6023433592912768,0.8994398506268337,0.4402201100550276
1.0,0.8775510204081631,0.8433734939759036,0.06715457972943004,0.44641763625229636,0.38461538461538464,0.15999999999999992,0.356290633707223,0.37943451587089894,0.7598799399699849
0.11111111111111112,0.346938775510204,0.12449799196787151,0.047660235085384785,0.19799959175341908,0.38461538461538464,0.19999999999999996,0.21968993355719088,0.16164310482795413,0.8294147073536768
0.4444444444444445,0.9795918367346936,0.060240963855421686,0.07340873807939677,0.8903857930189836,0.23076923076923078,0.24,0.2082589126241338,0.9451853827687382,0.3456728364182091
0.0,0.26530612244897944,0.29718875502008035,0.1415169660678643,0.986119616248214,0.07692307692307693,0.74,0.6561406015574767,0.0018671645772205814,0.4317158579289646
1.0,0.7755102040816324,0.9879518072289156,0.026192060323796854,0.4498877321902429,0.38461538461538464,0.06000000000000005,0.8587554475959135,0.5894905308082155,0.7308654327163582
0.0,0.40816326530612224,0.8273092369477911,0.07480594366821912,0.879567258624209,0.3076923076923077,0.94,0.6814317353718655,0.3941050946919178,0.25862931465732864
0.11111111111111112,0.6326530612244896,0.6385542168674698,0.05659791528055001,0.6146152275974689,0.07692307692307693,0.0,0.021218832606987217,0.07441984529207787,0.6003001500750376
0.0,0.2857142857142856,0.4056224899598394,0.05449101796407186,0.2694427434170239,0.38461538461538464,0.45999999999999996,0.9877116524969639,0.6276340357428647,0.9879939969984992
0.0,0.3877551020408161,0.2048192771084337,0.011909514304723886,0.6331904470300062,0.5384615384615385,0.96,0.8811888261770381,0.3106161643104828,0.20010005002501252
1.0,0.6530612244897958,0.012048192771084348,0.05739631847416279,0.8242498469075322,0.9230769230769231,0.6799999999999999,0.6168464671000929,0.0870898906375033,0.309654827413707
1.0,0.04081632653061207,0.7269076305220883,0.1311820802838767,0.1481935088793631,0.6923076923076923,0.17999999999999994,0.9794241623204974,0.9527874099759934,0.9909954977488744
1.0,0.5918367346938773,0.9036144578313253,0.0896429363495232,0.7717901612573995,0.4615384615384616,0.43999999999999995,0.8742587697363721,0.6543078154174446,0.1475737868934468
